From_Bus,To_Bus,BR_R_PU,BR_X_PU,BR_B_PU,RateA_MVA,RateB_MVA,RateC_MVA,Tap,Shift,BR_Status,ANGMIN,ANGMAX,Pij,Qij,Pji,Qji,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
229,228,0.0417375283446298,0.0376984126983753,0.000252704799997616,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
845,229,6.82043650793651e-07,2.94075963718821e-06,7.99773260951042e-08,37.711595823,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
899,77,0.00784970238095315,0.00458829365079249,2.79199994679402e-07,3.9282912316,0,0,1,2.78877450233251e-17,1,0,0,0,0,0,0,0,0,0,0
1000,1284,0.0413860544218648,0.0373809523808084,0.000250576600002717,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
805,1073,0.0235048185941281,0.0212301587301932,0.000142312599997751,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1518,1517,0.0391014739229577,0.0353174603173937,0.000236744399998656,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1518,1517,0.0391014739229577,0.0353174603173937,0.000236744399998656,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1417,1519,0.00276785714285705,0.00457589285714396,1.78756000082103e-05,10.3590494699,0,0,1,-3.25136742926017e-17,1,0,0,0,0,0,0,0,0,0,0
426,524,0.00878684807256901,0.00793650793651259,5.32010000000582e-05,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
842,426,0.0170953798185965,0.0105406746031717,5.54176000022721e-05,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
428,842,0.00984126984127891,0.00888888888889141,5.95850000024711e-05,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
411,428,0.00944586167800829,0.00853174603174002,5.71909999962372e-05,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
413,1086,0.0353670634920924,0.0319444444444559,0.000214134000000143,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1337,1445,0.0123086734693833,0.00758928571429455,3.99008000044887e-05,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1341,1337,0.0224975198412616,0.0138715277778042,7.29297999981782e-05,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1344,1341,0.00823767006802672,0.0115327380952294,9.89536000020053e-05,11.2901999841,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
900,868,0.032643140589544,0.0294841269841792,0.000197641799999815,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
766,1446,0.0150694444444614,0.0136111111111197,9.12395999961291e-05,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
514,579,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
866,49,6.83815192743766e-05,4.21626984126981e-05,2.21600203076378e-07,6.9836288561,0,0,1,-3.10963147396144e-17,1,0,0,0,0,0,0,0,0,0,0
868,48,2.65731292517007e-05,3.7202380952381e-05,3.19196260534227e-07,11.2901999841,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
270,272,0.0247679280045403,0.0235331632653597,1.63600000036013e-06,7.8565824631,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1552,158,0.0134566326530472,0.00786564625850308,4.79000007658215e-07,3.9282912316,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
272,271,0.0773756377552401,0.0452274659860692,2.75299999863421e-06,3.9282912316,0,0,1,3.43616858323692e-17,1,0,0,0,0,0,0,0,0,0,0
273,272,0.00785324546485509,0.00746173469387551,5.18600003829306e-07,7.8565824631,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
158,273,0.00362457482993156,0.00344387755102163,2.39399980728194e-07,7.8565824631,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
160,159,0.00786387471655407,0.00484871031745832,2.5492000006011e-05,6.9836288561,0,0,1,-2.7938095273875e-17,1,0,0,0,0,0,0,0,0,0,0
559,557,0.0184630102040608,0.0113839285714138,5.98511999996276e-05,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
180,1381,0.00683815192743573,0.00421626984127013,2.21672000009221e-05,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1563,1562,0.00784970238095315,0.00458829365079249,2.79199994679402e-07,3.9282912316,0,0,1,2.78877450233251e-17,1,0,0,0,0,0,0,0,0,0,0
1565,1563,0.0325201955782675,0.0190086451246707,1.15699999980734e-06,3.9282912316,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1566,1565,0.100924744898027,0.0589923469381526,3.59100000046908e-06,3.9282912316,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1569,1566,0.0919536564626398,0.0537485827659719,3.27180000070371e-06,3.9282912316,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
692,691,0.0358843537414404,0.0209750566893521,1.2767999990615e-06,3.9282912316,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
681,680,0.00448554421768608,0.00262188208616872,1.59799981247488e-07,3.9282912316,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
682,681,0.00448554421768608,0.00262188208616872,1.59799981247488e-07,3.9282912316,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
800,799,0.00784970238095315,0.00458829365079249,2.79199994679402e-07,3.9282912316,0,0,1,2.78877450233251e-17,1,0,0,0,0,0,0,0,0,0,0
801,800,0.00784970238095315,0.00458829365079249,2.79199994679402e-07,3.9282912316,0,0,1,2.78877450233251e-17,1,0,0,0,0,0,0,0,0,0,0
1235,1167,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
537,640,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1184,640,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
911,1283,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
501,1284,0.0131802721088535,0.0119047619047689,7.98013999911973e-05,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1148,421,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1293,1083,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
963,324,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1695,1387,2.65731292517007e-05,3.7202380952381e-05,3.45797161571682e-07,11.2901999841,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1285,659,0.0119667658730214,0.00737847222222776,3.87924000051498e-05,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1286,701,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
914,1290,0.00731823979591417,0.00554846938775495,3.47138000051928e-05,7.8565824631,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1289,1290,0.00746882086167872,0.00692672902494297,3.82869999953073e-05,11.0865108091,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
147,1190,0.01076388888888,0.00972222222223052,6.51713999957337e-05,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1292,336,0.0410289115646835,0.025297619047586,0.000133002399998361,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
813,11,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1584,811,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1583,812,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1296,1394,0.000225074404761906,0.000970450680272116,2.63343999904464e-05,37.711595823,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1009,1127,0.0347080498866877,0.0313492063491817,0.000210143799996843,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1297,953,0.0303812358277319,0.0191057256235973,8.50451999987456e-05,8.7004376166,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1196,1299,0.00308992346938775,0.00234268707483003,1.46568000332081e-05,7.8565824631,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
802,584,0.0820578231289519,0.0505952380953807,0.000266005000000291,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1395,1305,0.0267378826530663,0.00918898809521958,3.80385999996236e-05,4.6557525707,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1630,1124,0.0281179138322083,0.0253968253968055,0.000170243200003029,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1036,1630,0.0153769841269689,0.0138888888888751,9.31018000045469e-05,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1302,768,0.0133999433106547,0.0121031746031594,8.11315999982298e-05,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
590,589,0.0827664399095405,0.12358276644003,4.40000036405763e-09,1.9095860153,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1305,1306,0.00137117346938768,0.000471230158730149,1.95079996956338e-06,4.6557525707,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
214,1306,0.0507334183673652,0.0174355158731404,7.21759999997573e-05,4.6557525707,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
599,1398,0.0493622448979804,0.0169642857142177,6.38411999993593e-05,4.6557525707,0,0,1,-2.19212403331694e-17,1,0,0,0,0,0,0,0,0,0,0
519,520,0.00158730158730461,0.00793650793650995,0,0.5514156951,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
632,343,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
445,342,0.00158730158730461,0.00793650793650995,0,0.5514156951,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1369,1368,0.00158730158730461,0.00793650793650995,0,0.5514156951,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1358,164,0.0186011904762292,0.026041666666639,0.000223443400003021,11.2901999841,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1410,762,0.00273526077097521,0.00168650793650759,8.86679998757245e-06,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1412,1411,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1412,740,0.00969919217688977,0.0278043509070088,0.000126219199998445,13.3852886409,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
168,753,0.00492346938775555,0.00303571428571482,1.59602000167069e-05,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1514,125,0.0260090702947785,0.0234920634920699,0.000157475000001739,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1514,124,0.0260090702947785,0.0234920634920699,0.000157475000001739,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1422,1515,0.0457057823132392,0.131023242629617,0.000594786600000674,13.3852886409,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1624,1623,0.0650226757369151,0.0587301587298692,0.000393687400000786,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
229,228,0.0417375283446298,0.0376984126983753,0.000252704799997616,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
432,516,0.0287202380952132,0.0177083333333976,9.31018000009942e-05,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
843,432,0.0076884920634962,0.00694444444444715,4.65507999933834e-05,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1522,1240,0.0123352465986477,0.00721017573696842,4.38800000779338e-07,3.9282912316,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1341,1533,0.00854768990929826,0.00527033730158585,2.77088000046888e-05,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1349,1437,0.0128436791383222,0.0171591553287753,6.68560000036678e-05,8.2639608131,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1446,864,0.00878684807256901,0.00793650793651259,5.32010000000582e-05,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
579,1657,0.00878684807256901,0.00793650793651259,5.32010000000582e-05,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1541,142,0.00410289115646213,0.00252976190476173,1.33002000097804e-05,6.9836288561,0,0,1,-2.91527950683852e-17,1,0,0,0,0,0,0,0,0,0,0
768,881,0.00746882086167536,0.00674603174603655,4.52210000219111e-05,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
768,1256,6.83815192743764e-06,4.21626984126984e-06,2.21916707232594e-08,6.9836288561,0,0,1,-2.48770517916915e-17,1,0,0,0,0,0,0,0,0,0,0
874,881,0.00593112244898139,0.00535714285714057,3.59105999905296e-05,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1668,1466,0.0129924886621405,0.00801091269840554,4.21173999995972e-05,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1665,1668,0.0109835600906973,0.00992063492063335,6.65011999956278e-05,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
269,1463,0.00109410430839004,0.000708616780045276,3.07860000248184e-06,6.9545304026,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
558,554,0.0611748866211983,0.0604875283443893,3.8704000004941e-06,5.8196907134,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
556,560,0.0410289115646835,0.025297619047586,0.000133002399998361,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
559,556,0.0194887329931716,0.0120163690476084,6.31762000011804e-05,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
558,557,0.0100907029478521,0.00997732426303078,6.38400010188889e-07,5.8196907134,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1381,1274,0.0270634920635001,0.0244444444444045,0.000163858999997046,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1173,1474,0.0127409297052162,0.0115079365079268,7.71413999984816e-05,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1382,1173,0.0389774659863904,0.0240327380953105,0.000126352400002361,6.9836288561,0,0,1,-3.46189441437076e-17,1,0,0,0,0,0,0,0,0,0,0
1379,1373,0.0328231292517136,0.0202380952380855,0.000106402000000116,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
834,1379,0.0376098356010235,0.0231894841270013,0.000121918800001453,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
663,1308,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
287,687,0.0259212018141121,0.0234126984127149,0.000177868199997988,6.6926443204,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
177,287,0.0324234693878375,0.0292857142856101,0.000196311599999888,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1691,1693,0.0162064200680141,0.00999255952380783,5.25359999983266e-05,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
691,690,0.00897108843536951,0.00524376417233274,3.19199997989017e-07,3.9282912316,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1351,1518,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1385,645,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1178,74,0.00158730158730461,0.00793650793650995,0,0.5514156951,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
433,410,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
434,329,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
238,237,0.00158730158730461,0.00793650793650995,0,0.5514156951,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
426,844,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
783,782,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
122,1149,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1149,1103,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
964,322,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25,26,0.00158730158730461,0.00793650793650995,0,0.5514156951,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
24,25,0.00158730158730461,0.00793650793650995,0,0.5514156951,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20,1387,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1647,59,0.00158730158730461,0.00793650793650995,0,0.5514156951,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1589,1127,0.0557397959182906,0.0312358276646105,0.000164426599999601,6.7508412276,0,0,1,2.47534419265574e-17,1,0,0,0,0,0,0,0,0,0,0
1287,1048,0.0186479591836941,0.00645691609977766,2.65293999959226e-05,3.4918144281,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1288,1287,0.028520408163271,0.00987528344677425,4.0574599999843e-05,3.4918144281,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1047,315,0.0184630102040608,0.0113839285714138,6.46391999978846e-05,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1390,1391,0.00746882086167872,0.00692672902494297,3.82869999953073e-05,11.2320030769,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
278,15,0.000439342403628126,0.000726332199546509,2.83740018858225e-06,10.3590494699,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
10,1393,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
305,815,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1295,1394,6.82043650793651e-07,2.94075963718821e-06,7.99773260951042e-08,37.711595823,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1298,199,0.00308992346938775,0.00234268707483003,1.46568000332081e-05,7.8565824631,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1299,1298,4.39342403628117e-05,3.96825396825396e-05,2.83798726741225e-07,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
806,572,0.064267998866311,0.0404159580497996,0.00017990359999942,8.7004376166,0,0,1,-2.85407248351848e-17,1,0,0,0,0,0,0,0,0,0,0
1301,1312,0.0290107709750313,0.0286848072561995,1.83540000620042e-06,5.8196907134,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
749,740,6.83815192743764e-06,4.21626984126984e-06,2.21916707232594e-08,6.9836288561,0,0,1,-2.48770517916915e-17,1,0,0,0,0,0,0,0,0,0,0
1395,718,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1203,1204,0.00292304421768574,0.00837939342403613,3.51126000168733e-05,13.3852886409,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1302,1204,0.00292304421768574,0.00837939342403613,3.51126000168733e-05,13.3852886409,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
521,423,0.0253011621315153,0.0156001984126685,8.20181999969805e-05,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
407,406,0.00158730158730461,0.00793650793650995,0,0.5514156951,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1096,1398,0.0150829081632647,0.00518353174604645,1.9507200001101e-05,4.6557525707,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1399,1096,0.034190759637121,0.0210813492063796,0.000110835400001008,6.9836288561,0,0,1,3.03674948628449e-17,1,0,0,0,0,0,0,0,0,0,0
1096,1400,0.0178252551020473,0.00612599206350465,2.30537999996727e-05,4.6557525707,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
97,1597,0.0154017857142754,0.0086309523809519,4.54338000039911e-05,6.7508412276,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1139,1140,0.00158730158730461,0.00793650793650995,0,0.5514156951,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
954,1396,0.00158730158730461,0.00793650793650995,0,0.5514156951,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1440,1441,0.00158730158730461,0.00793650793650995,0,0.5514156951,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
537,1403,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
501,1453,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
446,1404,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
539,1307,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1276,1074,0.0188917233560166,0.01706349206348,0.000114382199996044,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1668,1505,0.00922619047619262,0.00833333333333427,5.58609999927739e-05,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1693,93,0.0202097505668711,0.0182539682539601,0.000122362399999076,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1344,1506,0.0282738095238923,0.03958333333326,0.000339633999999478,11.2901999841,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
163,1408,0.0157064909297114,0.0149234693877744,1.03739999701702e-06,7.8565824631,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1409,164,0.0102696286848166,0.00975765306122505,6.78199995718387e-07,7.8565824631,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1645,606,0.0191468253968427,0.0118055555555531,6.20677999947361e-05,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
270,1425,0.0386621315192372,0.0367346938776191,2.55359999812299e-06,7.8565824631,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
937,609,0.0256430697278948,0.0158110119047576,8.31265999963193e-05,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1516,1509,0.121697845804149,0.109920634920658,0.000736833800001335,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1516,1509,0.121697845804149,0.109920634920658,0.000736833800001335,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1519,732,0.0248228458049436,0.0224206349205978,0.000150292800000784,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
618,1510,2.19671201814059e-05,1.98412698412699e-05,5.32003468833864e-07,17.4590721403,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
516,942,0.0191468253968427,0.0118055555555531,6.20677999947361e-05,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
521,405,0.0271474631519022,0.0167385912698679,8.80034000019236e-05,6.9836288561,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
410,423,0.0375637755102743,0.0339285714284696,0.000227434199999266,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
621,841,0.000219671201814055,0.0001984126984127,5.32020021637436e-06,17.4590721403,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1523,1520,0.0461840986390993,0.120918367347315,9.45640000082904e-06,16.4406262654,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1127,1122,0.00667800453514964,0.00603174603174728,4.0432800005874e-05,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1523,1432,0.0124716553288367,0.032653061224453,2.55359999812299e-06,16.4406262654,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1659,1658,0.00158730158730461,0.00793650793650995,0,0.5514156951,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
153,532,0.00786033163265077,0.00595946712017922,3.47136000016235e-05,7.8565824631,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
1543,1544,0.00158730158730461,0.00793650793650995,0,0.5514156951,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1542,1543,0.00158730158730461,0.00793650793650995,0,0.5514156951,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
766,863,0.0629109977324932,0.0387896825394832,0.000203937000000209,6.9836288561,0,0,1,2.7938095273902e-17,1,0,0,0,0,0,0,0,0,0,0
766,1648,0.0116425736961521,0.0105158730158658,7.04912000060176e-05,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
265,264,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1466,267,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1466,268,1.3640873015873e-06,5.88151927437642e-06,3.98140400648117e-08,18.8557979115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1668,1560,0.0123015873015751,0.0111111111111001,7.44814000057659e-05,8.7295360701,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
676,675,0.00630668934240292,0.00623582766439901,3.9899998682813e-07,5.8196907134,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
676,674,0.0126133786848217,0.0124716553288136,7.9800000207797e-07,5.8196907134,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
553,676,0.0567602040819102,0.0561224489796587,3.59100000224544e-06,5.8196907134,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
678,677,0.00897108843536951,0.00524376417233274,3.19199997989017e-07,3.9282912316,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
553,678,0.022427721088412,0.0131094104308385,7.9800000207797e-07,3.9282912316,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
554,553,0.00504535147392109,0.00498866213152048,3.19200012199872e-07,5.8196907134,0,0,1,-0,1,0,0,0,0,0,0,0,0,0,0
